,event_num,complaint_num,shift,tencode,tencode_desc,tencode_suffix,tencode_suffix_desc,disposition_code,disposition_desc,block,st_name,unit_disp,sector,zone,RPA,lat,lng,map_loc,call_date,call_time
4705,PD202000357365,,,46,,P,PROGRESS,10,,,,510B,H,511N,8211.0,,,,05/03/2020,03:21:09 PM
4706,PD202000357845,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,4,,,,317B,S,313,8401.0,,,,05/03/2020,05:32:54 PM
4707,PD202000362028,,,96,,,,12,,2000.0,8TH AV S,821C,,115T,0.0,36.133,-86.779,POINT (-86.779 36.133),05/04/2020,11:37:32 PM
4708,PD202000177138,,,96,,,,4,,,,213B,E,213K,1201.0,,,,03/03/2020,07:03:26 PM
4709,PD202000175843,,,43,,P,PROGRESS,15,,,,5F65,H,515N,9317.0,,,,03/03/2020,08:39:08 AM
4710,PD202000358835,,,43,,P,PROGRESS,11,,,,,M,725K,2023.0,,,,05/03/2020,11:54:49 PM
4711,PD202000357355,20200313856.0,,83,,P,PROGRESS,4,,,,423B,,,,,,,05/03/2020,03:17:34 PM
4712,PD202000177382,,,96,,,,12,,,,5273,N,611,4403.0,,,,03/03/2020,08:30:20 PM
4713,PD202000177943,,,43,,P,PROGRESS,4,,,,213C,E,213,1203.0,,,,03/03/2020,11:41:46 PM
4714,PD202000359518,,,96,,,,12,,300.0,1ST AV S,4B44,,,0.0,,,,05/04/2020,07:27:13 AM
4715,PD202000361996,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,4,,,,215C,E,221N,1919.0,,,,05/04/2020,11:19:46 PM
4716,PD202000177144,,,43,,P,PROGRESS,6,,,,212B,E,217,1437.0,,,,03/03/2020,07:05:37 PM
4717,PD202000361115,,,43,,A,ALARM,6A,,,,217B,E,227N,1895.0,,,,05/04/2020,05:09:37 PM
4718,PD202000359370,,,87,,P,PROGRESS,4,,,,115C,W,125,4809.0,,,,05/04/2020,06:19:08 AM
4719,PD202000175472,,,43,,P,PROGRESS,4,,100.0,MCCALL ST,313C,,313S,0.0,36.099000000000004,-86.73299999999999,POINT (-86.733 36.099),03/03/2020,05:32:45 AM
4720,PD202000175861,,,43,,P,PROGRESS,4,,,CENTRAL PKE,5M77,,521,9511.0,36.178000000000004,-86.617,POINT (-86.617 36.178),03/03/2020,08:46:49 AM
4721,PD202000176377,,,57,,P,PROGRESS,11,,4600.0,FOREST RIDGE DR,,523,523,9539.0,36.178000000000004,-86.586,POINT (-86.586 36.178),03/03/2020,01:10:55 PM
4722,PD202000357581,,,70,,A,ALARM,11,,,,,S,331,,,,,05/03/2020,04:45:19 PM
4723,PD202000360895,20200316799.0,,44,,R,REPORT,6,,,,314B,,,,,,,05/04/2020,03:52:27 PM
4724,PD202000357214,,,96,,,,12,,,,5828,C,413N,1987.0,,,,05/03/2020,01:52:20 PM
4725,PD202000177194,,,15,,P,PROGRESS,15,,,,421B,C,421,4093.0,,,,03/03/2020,07:28:10 PM
4726,PD202000361152,,,96,,,,12,,15300.0,OLD HICKORY BLVD,8E83,,,,,,,05/04/2020,05:25:02 PM
4727,PD202000358827,,,96,,,,12,,,,813C,MT,813K,5625.0,,,,05/03/2020,11:50:15 PM
4728,PD202000358213,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,W,123,4693.0,,,,05/03/2020,07:12:34 PM
4729,PD202000359856,,,96,,,,12,,,,411A,C,423K,4077.0,,,,05/04/2020,09:41:57 AM
4730,PD202000361853,,,71,,A,ALARM,12,,,,125C,W,125K,4815.0,,,,05/04/2020,10:07:39 PM
4731,PD202000177410,,,43,,P,PROGRESS,12,,,,317C,,,,,,,03/03/2020,08:39:23 PM
4732,PD202000361740,,,70,,A,ALARM,6A,,,,214B,E,213,1253.0,,,,05/04/2020,09:34:27 PM
4733,PD202000177167,,,70,,A,ALARM,13,,,,127B,W,125,4811.0,,,,03/03/2020,07:12:43 PM
4734,PD202000357601,,,46,,P,PROGRESS,6,,,,326B,MT,831,,,,,05/03/2020,04:47:32 PM
4735,PD202000358189,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,S,333,8867.0,,,,05/03/2020,07:06:02 PM
4736,PD202000360761,,,71,,A,ALARM,12,,,,425B,C,425N,4005.0,,,,05/04/2020,03:11:06 PM
4737,PD202000360670,,,15,,P,PROGRESS,15,,4600.0,CHARLOTTE AV,2932,,,,,,,05/04/2020,02:44:14 PM
4738,PD202000361584,,,40,,PV,,5,,900.0,GALLATIN PKE S,7F72,M,711,1507.0,,,,05/04/2020,08:19:51 PM
4739,PD202000177206,20200152668.0,,44,,P,PROGRESS,1,,,,726B,,,,,,,03/03/2020,07:33:15 PM
4740,PD202000175265,,,71,,A,ALARM,12,,,,211C,TE,225N,1819.0,,,,03/03/2020,02:21:36 AM
4741,PD202000357663,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,N,613,4459.0,,,,05/03/2020,04:56:14 PM
4742,PD202000175190,,,40,,P,PROGRESS,5,,,,711A,M,711,1505.0,,,,03/03/2020,01:58:42 AM
4743,PD202000175931,,,43,,P,PROGRESS,4,,,,212A,E,215,1363.0,,,,03/03/2020,09:18:42 AM
4744,PD202000177979,,,96,,,,15,,,,125B,W,125,4713.0,,,,03/03/2020,11:53:40 PM
4745,PD202000361504,,,40,,P,PROGRESS,4,,,,722B,M,725,2103.0,,,,05/04/2020,07:39:46 PM
4746,PD202000359830,,,87,,W,WARRANT ASSISTANCE ESCORT,6,,,,331A,S,335N,8905.0,,,,05/04/2020,09:30:51 AM
4747,PD202000360818,,,3,,,,4,,,,415B,S,315K,8803.0,,,,05/04/2020,03:25:29 PM
4748,PD202000358194,,,87,,W,WARRANT ASSISTANCE ESCORT,5,,,,3D53,S,333,8865.0,,,,05/03/2020,07:07:21 PM
4749,PD202000356820,,,70,,A,ALARM,13,,1500.0,LEWIS RD,727A,723,723,1799.0,36.244,-86.734,POINT (-86.734 36.244),05/03/2020,09:19:11 AM
4750,PD202000357761,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,4,,1400.0,BELL TRACE DR,331B,S,331,8753.0,36.039,-86.671,POINT (-86.671 36.039),05/03/2020,05:12:02 PM
4751,PD202000176556,,,88,,P,PROGRESS,13,,,,625A,N,621K,3047.0,,,,03/03/2020,02:29:32 PM
4752,PD202000361217,,,96,,,,15,,,,5531,N,615N,,,,,05/04/2020,05:45:10 PM
4753,PD202000358925,,,71,,A,ALARM,12A,,3100.0,DICKERSON PKE,225C,,217Z,0.0,36.231,-86.759,POINT (-86.759 36.231),05/04/2020,01:10:23 AM
4754,PD202000356685,,,3,,,,4,,,,511C9,M,723K,2009.0,,,,05/03/2020,07:45:34 AM
4755,PD202000357852,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,4,,,,335B,S,335,8909.0,,,,05/03/2020,05:36:04 PM
4756,PD202000359454,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,533A,H,533N,8941.0,,,,05/04/2020,06:58:35 AM
4757,PD202000358300,,,75,,R,REPORT,11,,,,,E,211,1115.0,,,,05/03/2020,07:35:45 PM
4758,PD202000361968,,,71,,P,PROGRESS,6,,,,830C,MT,831K,8511.0,,,,05/04/2020,11:06:28 PM
4759,PD202000356940,20200313645.0,,50,,TV,,1,,,,321A,,,,,,,05/03/2020,11:08:58 AM
4760,PD202000175651,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,622C,N,625K,3235.0,,,,03/03/2020,07:07:07 AM
4761,PD202000358927,,,43,,P,PROGRESS,4C,,2400.0,BUENA VISTA PKE,627C,,231V,0.0,36.2,-86.825,POINT (-86.825 36.2),05/04/2020,01:10:57 AM
4762,PD202000177497,,,43,,P,PROGRESS,5,,0.0,JONES CIR,554B,525,525,9705.0,36.269,-86.646,POINT (-86.646 36.269),03/03/2020,09:05:40 PM
4763,PD202000356256,,,96,,,,12,,,,125C,W,125K,4811.0,,,,05/03/2020,02:14:11 AM
4764,PD202000358467,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,5,,,,113C,W,123,4705.0,,,,05/03/2020,08:37:27 PM
4765,PD202000360058,,,87,,P,PROGRESS,4,,2000.0,8TH AV S,823A,,115T,0.0,36.134,-86.779,POINT (-86.779 36.134),05/04/2020,10:56:59 AM
4766,PD202000360388,,,15,,P,PROGRESS,15,,,,5533,W,111,4531.0,,,,05/04/2020,12:50:32 PM
4767,PD202000177112,,,43,,P,PROGRESS,4,,,,824B,MT,825N,8313.0,,,,03/03/2020,06:55:59 PM
4768,PD202000361624,,,70,,A,ALARM,7,,,,821B,MT,821K,8009.0,,,,05/04/2020,08:37:48 PM
4769,PD202000176849,,,70,,A,ALARM,13,,100.0,S GRAYCROFT AV,723B,M,723,1777.0,,,,03/03/2020,05:01:06 PM
4770,PD202000356186,,,96,,,,12,,,,823C,MT,821K,8007.0,,,,05/03/2020,01:25:59 AM
4771,PD202000357787,,,70,,A,ALARM,12,,,,110B,W,123,,,,,05/03/2020,05:17:46 PM
4772,PD202000361372,20200317153.0,,44,,P,PROGRESS,1,,,,132A,,,,,,,05/04/2020,06:40:21 PM
4773,PD202000174964,,,96,,,,15,,,,415C,C,421,4093.0,,,,03/03/2020,12:35:24 AM
4774,PD202000175177,,,43,,P,PROGRESS,10,,500.0,MARGARET ROBERTSON DR,520C,523,523,9557.0,,,,03/03/2020,01:54:52 AM
4775,PD202000356637,,,96,,,,12,,,,4B46,PCW,,,,,,05/03/2020,06:58:38 AM
4776,PD202000357929,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,5,,,,804,H,525,9605.0,,,,05/03/2020,05:56:46 PM
4777,PD202000176774,,,40,,P,PROGRESS,5S,,100.0,WALLACE RD,321A,,,,,,,03/03/2020,04:25:45 PM
4778,PD202000177866,,,43,,P,PROGRESS,15,,800.0,MADISON BLVD,716B,,711,1625.0,36.253,-86.708,POINT (-86.708 36.253),03/03/2020,11:09:37 PM
4779,PD202000358103,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,110B,W,113,5249.0,,,,05/03/2020,06:43:02 PM
4780,PD202000176545,,,92,,P,PROGRESS,4,,,CENTRAL PKE,522B,,521,9503.0,,,,03/03/2020,02:24:05 PM
4781,PD202000361197,,,87,,P,PROGRESS,4,,700.0,MERCER DR,521B,,,,,,,05/04/2020,05:37:37 PM
4782,PD202000359222,,,43,,P,PROGRESS,6,,,,517C,H,517,9105.0,,,,05/04/2020,04:52:42 AM
4783,PD202000175996,,,45,,P,PROGRESS,6,,,,112A,W,115,5033.0,,,,03/03/2020,09:52:48 AM
4784,PD202000357871,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,,H,515,9311.0,,,,05/03/2020,05:41:45 PM
4785,PD202000177955,,,43,,P,PROGRESS,4,,,,,H,515,9207.0,,,,03/03/2020,11:44:29 PM
4786,PD202000356992,,,44,,P,PROGRESS,11,,,,625A,N,617K,4239.0,,,,05/03/2020,11:33:55 AM
4787,PD202000357309,,,15,,P,PROGRESS,15,,,,55S39,PCW,,,,,,05/03/2020,02:52:56 PM
4788,PD202000175616,,,43,,P,PROGRESS,4,,,ROCKWOOD DR,532A,,,,,,,03/03/2020,06:53:24 AM
4789,PD202000176084,,,53,,A,ALARM,11,,,,,W,115K,4653.0,,,,03/03/2020,10:36:40 AM
4790,PD202000358453,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,4B44,MT,833,7101.0,,,,05/03/2020,08:30:44 PM
4791,PD202000357938,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,55S89,MT,833N,8613.0,,,,05/03/2020,05:59:10 PM
4792,PD202000357074,,,87,,P,PROGRESS,4,,,,412A,ECC,411,4159.0,,,,05/03/2020,12:26:58 PM
4793,PD202000356127,,,96,,,,12,,,,823C,MT,833,8621.0,,,,05/03/2020,12:58:38 AM
4794,PD202000360129,,,93,,,,3T,,,,5124,E,225,1592.0,,,,05/04/2020,11:21:10 AM
4795,PD202000358059,,,87,,B,BANK/SECURITY ESCORT,4,,,,5120,MT,811K,6719.0,,,,05/03/2020,06:33:03 PM
4796,PD202000176707,,,43,,P,PROGRESS,4,,4500.0,ANDREW JACKSON PKWY,386A,,,,,,,03/03/2020,03:47:13 PM
4797,PD202000174962,,,43,,P,PROGRESS,2W,,,,423C,C,425,4003.0,,,,03/03/2020,12:34:37 AM
4798,PD202000175364,,,83,,P,PROGRESS,5,,1600.0,17TH AV N,616C,,412Y,0.0,36.175,-86.807,POINT (-86.807 36.175),03/03/2020,03:43:09 AM
4799,PD202000177809,,,43,,P,PROGRESS,4,,,,220C,E,213,1219.0,,,,03/03/2020,10:47:50 PM
4800,PD202000177018,,,93,,,,6,,,,313B,S,323,,,,,03/03/2020,06:23:08 PM
4801,PD202000357385,,,71,,A,ALARM,13,,2800.0,PATRIOT WAY,517B,H,517K,,,,,05/03/2020,03:30:35 PM
4802,PD202000358386,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,3954,S,321,8711.0,,,,05/03/2020,07:59:10 PM
4803,PD202000361843,20200317543.0,,50,,P,PROGRESS,1,,,,8T81,,,,,,,05/04/2020,10:04:27 PM
4804,PD202000358448,,,40,,P,PROGRESS,4,,,,223B,E,221K,1857.0,,,,05/03/2020,08:27:06 PM
4805,PD202000176310,,,87,,L,,11,,,LEBANON PKE,,,521,9613.0,,,,03/03/2020,12:35:48 PM
4806,PD202000175658,,,71,,A,ALARM,13,,,,120C1,W,115,4653.0,,,,03/03/2020,07:09:51 AM
4807,PD202000177163,,,43,,P,PROGRESS,4,,,,6F73,N,613,4471.0,,,,03/03/2020,07:11:12 PM
4808,PD202000356050,,,88,,PW,,6,,2700.0,WHITES CREEK PKE,611C,,233W,0.0,36.219,-86.804,POINT (-86.804 36.219),05/03/2020,12:22:01 AM
4809,PD202000360070,20200316136.0,,70,,R,REPORT,1,,,,724A,,,,,,,05/04/2020,11:00:35 AM
4810,PD202000175047,,,87,,P,PROGRESS,11,,,,411C,C,413,4231.0,,,,03/03/2020,12:55:35 AM
4811,PD202000176186,,,43,,P,PROGRESS,11,,1400.0,MARKET SQ,,H,523,9559.0,36.184,-86.6,POINT (-86.6 36.184),03/03/2020,11:25:55 AM
4812,PD202000177173,,,43,,P,PROGRESS,4,,,,2F72,E,213,1203.0,,,,03/03/2020,07:15:58 PM
4813,PD202000361639,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,4,,,,113B,W,113,5215.0,,,,05/04/2020,08:44:08 PM
4814,PD202000359502,,,87,,P,PROGRESS,11,,,,,S,313N,8431.0,,,,05/04/2020,07:21:40 AM
4815,PD202000176043,,,53,,A,ALARM,10,,1500.0,GALLATIN PKE N,720A1,M,727,1757.0,,,,03/03/2020,10:15:09 AM
4816,PD202000356190,,,96,,,,12,,,,833C,MT,835K,8655.0,,,,05/03/2020,01:31:57 AM
4817,PD202000176993,,,3,,,,4,,2200.0,26TH AV N,1E25,,,,,,,03/03/2020,06:11:47 PM
4818,PD202000360740,,,88,,PW,,5,,600.0,BELL RD,323B,,327W,0.0,36.059,-86.641,POINT (-86.641 36.059),05/04/2020,03:04:57 PM
4819,PD202000358293,,,45,,P,PROGRESS,4,,,I24 W,326B,,333,8806.0,36.046,-86.65899999999999,POINT (-86.659 36.046),05/03/2020,07:33:10 PM
4820,PD202000175911,,,87,,P,PROGRESS,4,,,,627A,N,623K,3107.0,,,,03/03/2020,09:09:47 AM
4821,PD202000357358,,,93,,,,9T,,,,622B,N,621,,,,,05/03/2020,03:18:02 PM
4822,PD202000358994,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,,,511C,H,513,9109.0,,,,05/04/2020,02:18:26 AM
4823,PD202000175341,,,50,,RV,,11,,,,,S,333,8865.0,,,,03/03/2020,03:20:48 AM
4824,PD202000356856,,,70,,A,ALARM,11,,,,,N,627,3211.0,,,,05/03/2020,09:50:04 AM
4825,PD202000358113,,,87,,W,WARRANT ASSISTANCE ESCORT,11,,4400.0,CHANDLER RD,,,,,,,,05/03/2020,06:44:31 PM
4826,PD202000357839,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,331B,S,331,8755.0,,,,05/03/2020,05:31:45 PM
4827,PD202000361013,20200316896.0,,44,,R,REPORT,11,,,,217B,E,215N,1353.0,,,,05/04/2020,04:34:22 PM
4828,PD202000356696,,,43,,P,PROGRESS,6,,,,815A,N,615,5425.0,,,,05/03/2020,07:52:47 AM
4829,PD202000176525,20200152129.0,,43,,R,REPORT,1,,,,833A,E,227,1999.0,,,,03/03/2020,02:16:51 PM
4830,PD202000356028,,,93,,,,9T,,,,331C,S,333,8867.0,,,,05/03/2020,12:07:47 AM
4831,PD202000360558,,,93,,,,3R,,,,5122,M,723,1590.0,,,,05/04/2020,01:59:55 PM
4832,PD202000175703,,,43,,P,PROGRESS,4,,6600.0,CHARLOTTE PKE,1E22,,135Y,0.0,36.137,-86.883,POINT (-86.883 36.137),03/03/2020,07:28:02 AM
4833,PD202000361254,,,44,,P,PROGRESS,11,,3300.0,NOLENSVILLE PKE,315B,,311Y,0.0,36.101,-86.74,POINT (-86.74 36.101),05/04/2020,05:58:26 PM
4834,PD202000177034,,,3,,,,4,,5100.0,HARDING PL,3F74,,323W,0.0,36.09,-86.68799999999999,POINT (-86.688 36.09),03/03/2020,06:28:05 PM
4835,PD202000362037,,,43,,PM,,4,,,,425C,C,425K,4027.0,,,,05/04/2020,11:42:50 PM
4836,PD202000360477,,,96,,,,12,,,,3E41,S,323N,8853.0,,,,05/04/2020,01:30:15 PM
4837,PD202000357968,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,1D53,S,335,8979.0,,,,05/03/2020,06:07:36 PM
4838,PD202000176913,,,87,,P,PROGRESS,11,,,,,H,515,9207.0,,,,03/03/2020,05:32:32 PM
4839,PD202000175502,,,75,,RJ,,11,,,,,W,125,4811.0,,,,03/03/2020,05:50:50 AM
4840,PD202000176852,,,43,,P,PROGRESS,4,,,,5F64,H,515,9209.0,,,,03/03/2020,05:02:01 PM
4841,PD202000359944,,,96,,,,12,,100.0,4TH AV S,4B44,,,,,,,05/04/2020,10:14:02 AM
4842,PD202000176361,,,87,,P,PROGRESS,6,,,,623A,N,617,4239.0,,,,03/03/2020,01:05:18 PM
4843,PD202000360482,,,93,,,,3M,,,,5192,H,515,9209.0,,,,05/04/2020,01:31:15 PM
4844,PD202000361589,,,96,,,,12,,,,615B,N,615N,5339.0,,,,05/04/2020,08:21:39 PM
4845,PD202000357062,,,96,,,,12,,,,821A,MT,821K,8023.0,,,,05/03/2020,12:20:31 PM
4846,PD202000177208,20200152623.0,,44,,R,REPORT,1,,,,811B,MT,811K,5705.0,,,,03/03/2020,07:33:58 PM
4847,PD202000177652,,,93,,,,9,,,,821B,MT,821N,8027.0,,,,03/03/2020,09:54:04 PM
4848,PD202000176220,,,96,,,,4,,,,5252,PCW,,,,,,03/03/2020,11:40:37 AM
4849,PD202000361859,,,88,,P,PROGRESS,4,,600.0,OLD HICKORY BLVD,123C,,,,,,,05/04/2020,10:10:04 PM
4850,PD202000359112,,,43,,P,PROGRESS,2W,,600.0,MYATT DR,727C,715,727,1721.0,36.293,-86.695,POINT (-86.695 36.293),05/04/2020,03:33:23 AM
4851,PD202000358131,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,4,,5200.0,RICE RD,4M72,S,325,8861.0,36.065,-86.637,POINT (-86.637 36.065),05/03/2020,06:50:31 PM
4852,PD202000360789,,,50,,R,REPORT,1,,100.0,SHANNON AV,715B,M,715,1729.0,,,,05/04/2020,03:19:15 PM
4853,PD202000358251,,,87,,P,PROGRESS,4,,,,815B,MT,821,8039.0,,,,05/03/2020,07:22:25 PM
4854,PD202000356147,,,43,,PM,,4,,,,605,N,617,4301.0,,,,05/03/2020,01:07:32 AM
4855,PD202000356199,,,96,,,,15,,,,425C,C,425,4005.0,,,,05/03/2020,01:37:23 AM
4856,PD202000360405,,,43,,RT,,10,,,,TE23,W,125N,,,,,05/04/2020,01:00:00 PM
4857,PD202000359950,,,71,,A,ALARM,13,,,,313A,S,323K,8847.0,,,,05/04/2020,10:16:35 AM
4858,PD202000359702,,,87,,T,TRAFFIC/DIRECTED TRAFFIC,4,,,,5F61,H,535,8983.0,,,,05/04/2020,08:36:46 AM
4859,PD202000358657,,,87,,W,WARRANT ASSISTANCE ESCORT,5,,,,3934,H,513,9205.0,,,,05/03/2020,10:02:54 PM
4860,PD202000175552,,,87,,P,PROGRESS,6,,,,217C,E,221,1977.0,,,,03/03/2020,06:26:58 AM
4861,PD202000177467,,,43,,P,PROGRESS,4,,,,215B,E,217,1431.0,,,,03/03/2020,08:57:34 PM
4862,PD202000356109,20200312804.0,,57,,P,PROGRESS,6,,,,332C,,,,,,,05/03/2020,12:51:43 AM
4863,PD202000177402,,,65,,P,PROGRESS,6,,,,217B,E,217,1447.0,,,,03/03/2020,08:36:37 PM
4864,PD202000176956,20200152410.0,,50,,R,REPORT,1,,,,316B,S,317,8441.0,,,,03/03/2020,05:57:22 PM
4865,PD202000357802,,,71,,A,ALARM,12,,,,813B,MT,831N,8603.0,,,,05/03/2020,05:21:00 PM
4866,PD202000356681,,,40,,P,PROGRESS,5S,,,,623A,N,613N,4471.0,,,,05/03/2020,07:41:17 AM
4867,PD202000357443,,,96,,,,12,,,,111B,W,115N,4663.0,,,,05/03/2020,03:58:21 PM
4868,PD202000360997,,,96,,,,15,,,,5D56A,H,511N,8209.0,,,,05/04/2020,04:27:39 PM
4869,PD202000359162,,,61,,P,PROGRESS,6,,5200.0,HICKORY HOLLOW PKWY,320C,335,325,8871.0,,,,05/04/2020,04:07:40 AM
4870,PD202000360747,,,44,,P,PROGRESS,6,,,,812B,MT,811K,5521.0,,,,05/04/2020,03:06:53 PM
4871,PD202000357966,,,45,,P,PROGRESS,11,,,,,N,627,23040.0,36.338,-86.914,POINT (-86.914 36.338),05/03/2020,06:06:48 PM
4872,PD202000175363,,,43,,P,PROGRESS,6,,,,227C,E,217,1409.0,,,,03/03/2020,03:41:10 AM
4873,PD202000359031,,,43,,P,PROGRESS,4,,,,222C,E,221,1913.0,,,,05/04/2020,02:39:28 AM
4874,PD202000175299,,,43,,P,PROGRESS,4,,,,223A,E,227K,1915.0,,,,03/03/2020,02:38:26 AM
4875,PD202000360889,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,BMPD,W,117,,,,,05/04/2020,03:50:08 PM
4876,PD202000359753,,,15,,P,PROGRESS,15,,,,2912,MT,821N,,,,,05/04/2020,08:58:19 AM
4877,PD202000359999,,,96,,,,15,,,,7F62,M,727,1721.0,,,,05/04/2020,10:36:30 AM
4878,PD202000360920,,,43,,P,PROGRESS,4,,,,825B,MT,825N,8529.0,,,,05/04/2020,04:01:32 PM
4879,PD202000177462,,,96,,,,4,,,,225C,E,213,1253.0,,,,03/03/2020,08:56:32 PM
4880,PD202000175835,,,96,,,,12,,5800.0,NOLENSVILLE PKE,331C,,,,,,,03/03/2020,08:34:04 AM
4881,PD202000358765,,,87,,W,WARRANT ASSISTANCE ESCORT,4,,,,3934,H,517N,9407.0,,,,05/03/2020,11:11:07 PM
4882,PD202000361153,,,87,,P,PROGRESS,4,,,,627B,M,721K,2015.0,,,,05/04/2020,05:25:24 PM
4883,PD202000360496,20200316455.0,,71,,P,PROGRESS,6,,,,7F64,,,,,,,05/04/2020,01:35:56 PM
